family,size,seed,label,status,N,E,s,t,terminal_fallback,L,m,wstar,wmax,lightsum_m,lightsum_m_minus_1,girth,girth_exact,cert_sharp_margin,cert_pure_margin,cert39_margin,rho,gamma,gamma_threshold,gamma_sharp,gamma_sharp_threshold,cycle_cert,cycle_bound,cycle_note,cycle_witness_delta,pure_status,delta_min_pure,delta_both_aux,delta_one_aux_S,delta_one_aux_T,delta_aux_free,argmin_subcase,dfs_nodes,witness_subcase,witness_walk,witness_weights,verdict,verdict_note,censor_note,cycle_wall_s,pure_wall_s,total_wall_s,cycle_rss_mib,pure_rss_mib,peak_rss_mib
grid,9,12,grid_k9_N81_seed12,ok,81,144,0,80,0,16,18,17.153382182121277,1.240557312965393,18.246257305145264,17.220641374588013,4.097944378852844,1,0.06725919246673584,0.06875079870223999,-0.14768218994140625,0.4320986927318557,0.945521717533704,0.9531746139906208,0.9448668663777279,0.9411764705882353,LIGHT_EDGE_SUM,0.06725919246673584,closes BOTH legs at once,,ok,0.07161831855773926,0.07161831855773926,0.2541123628616333,0.29725784063339233,0.6324973702430725,both_aux,65965,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00047898292541503906,0.02060413360595703,0.02413320541381836,35.0390625,35.0390625,35.0390625
grid,9,13,grid_k9_N81_seed13,ok,81,144,0,80,0,16,18,17.21730327606201,1.24819016456604,18.348969221115112,17.30858874320984,4.26168954372406,1,0.09128546714782715,0.09140157699584961,-0.11652421951293945,0.4310566952464324,0.9473141409950202,0.9533300124907329,0.946166551346448,0.9411764705882353,LIGHT_EDGE_SUM,0.09128546714782715,closes BOTH legs at once,,ok,0.06905412673950195,0.06905412673950195,0.4883473515510559,0.35661131143569946,0.8624889254570007,both_aux,216376,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008332729339599609,0.10497760772705078,0.11115670204162598,35.2578125,35.2578125,35.2578125
grid,9,14,grid_k9_N81_seed14,ok,81,144,0,80,0,16,18,16.735692858695984,1.2494935989379883,18.209092378616333,17.189918160438538,4.127890110015869,1,0.4542253017425537,0.4543260335922241,0.22390592098236084,0.4185618896157348,0.9671460888273365,0.955253692916507,0.9667210458834133,0.9411764705882353,LIGHT_EDGE_SUM,0.4542253017425537,closes BOTH legs at once,,ok,0.0978771448135376,0.0978771448135376,0.4985751509666443,0.35167866945266724,0.7814063429832458,both_aux,3736,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004937648773193359,0.0015478134155273438,0.005414009094238281,35.2578125,35.2578125,35.2578125
grid,9,15,grid_k9_N81_seed15,ok,81,144,0,80,0,16,18,17.307888746261597,1.2494980096817017,18.385068774223328,17.335286855697632,4.286120414733887,1,0.027398109436035156,0.03015226125717163,-0.1723179817199707,0.43287105632001527,0.9442100994781942,0.9530599101946934,0.9426663377995304,0.9411764705882353,LIGHT_EDGE_SUM,0.027398109436035156,closes BOTH legs at once,,ok,0.00048422813415527344,0.00048422813415527344,0.3436781167984009,0.43119651079177856,0.7748746275901794,both_aux,285518,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005192756652832031,0.08860611915588379,0.09257197380065918,35.2578125,35.2578125,35.2578125
grid,9,16,grid_k9_N81_seed16,ok,81,144,0,80,0,16,18,17.044678926467896,1.2492563724517822,18.305054306983948,17.27037239074707,4.185450911521912,1,0.2256934642791748,0.22761046886444092,0.01111900806427002,0.4263706219138621,0.9546181218303268,0.9540382597650784,0.9536388571818163,0.9411764705882353,LIGHT_EDGE_SUM,0.2256934642791748,closes BOTH legs at once,,ok,0.047420382499694824,0.047420382499694824,0.31528574228286743,0.4657391905784607,0.8116970658302307,both_aux,86998,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008130073547363281,0.042977094650268555,0.049117326736450195,35.2578125,35.2578125,35.2578125
grid,9,17,grid_k9_N81_seed17,ok,81,144,0,80,0,16,18,17.107422351837158,1.2494409084320068,18.218847274780273,17.18536400794983,4.218395948410034,1,0.0779416561126709,0.07953190803527832,-0.1380159854888916,0.4278769367058898,0.9466376978280819,0.9538089053581837,0.94546448378527,0.9411764705882353,LIGHT_EDGE_SUM,0.0779416561126709,closes BOTH legs at once,,ok,0.06397783756256104,0.06397783756256104,0.3019590973854065,0.34424054622650146,0.6261777877807617,both_aux,85563,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004968643188476562,0.04169058799743652,0.04579663276672363,35.2578125,35.2578125,35.2578125
grid,9,18,grid_k9_N81_seed18,ok,81,144,0,80,0,16,18,17.25840163230896,1.249616265296936,18.22048306465149,17.195003986358643,4.152886986732483,1,-0.06339764595031738,-0.06181877851486206,-0.28753483295440674,0.43159253443416057,0.9384406094731762,0.9532500062891143,0.9377191183994082,0.9411764705882353,OPEN,-0.06339764595031738,"neither certificate fires -- constructive search, then UNDETERMINED",0.4970535635948181,ok,0.04190218448638916,0.04190218448638916,0.07108443975448608,0.27955788373947144,0.5192339420318604,both_aux,78339,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.0005056858062744141,0.02526712417602539,0.23378372192382812,35.2578125,35.2578125,35.2578125
grid,9,19,grid_k9_N81_seed19,ok,81,144,0,80,0,16,18,16.924762964248657,1.2475794553756714,18.265657544136047,17.241938829421997,4.241033911705017,1,0.31717586517333984,0.317447304725647,0.09331512451171875,0.4239400066695619,0.9593126990037472,0.9544117868007839,0.9588144405834544,0.9411764705882353,LIGHT_EDGE_SUM,0.31717586517333984,closes BOTH legs at once,,ok,0.06057858467102051,0.06057858467102051,0.49881064891815186,0.433355450630188,0.9166396856307983,both_aux,116325,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005097389221191406,0.036916494369506836,0.04066181182861328,35.2578125,35.2578125,35.2578125
grid,9,20,grid_k9_N81_seed20,ok,81,144,0,80,0,16,18,17.2389475107193,1.2490953207015991,18.26845896244049,17.241485357284546,4.177930235862732,1,0.002537846565246582,0.0036538243293762207,-0.21958386898040771,0.43128582805625143,0.9419734110065998,0.9532957763188992,0.9413150266962393,0.9411764705882353,LIGHT_EDGE_SUM,0.002537846565246582,closes BOTH legs at once,,ok,0.008348345756530762,0.06323647499084473,0.008348345756530762,0.36140012741088867,0.5409792065620422,one_aux_S,122751,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004889965057373047,0.03903388977050781,0.04272055625915527,35.2578125,35.2578125,35.2578125
grid,9,21,grid_k9_N81_seed21,ok,81,144,0,80,0,16,18,17.286493062973022,1.249602198600769,18.177773356437683,17.149672627449036,4.18140435218811,1,-0.13682043552398682,-0.1347954273223877,-0.3583219051361084,0.43229990217910497,0.934719419515331,0.9531446928753289,0.933727176266842,0.9411764705882353,OPEN,-0.13682043552398682,"neither certificate fires -- constructive search, then UNDETERMINED",0.5576375126838684,ok,0.0922476053237915,0.0922476053237915,0.274753212928772,0.3460702896118164,0.645553469657898,both_aux,390783,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.0004961490631103516,0.1214907169342041,0.6896281242370605,35.2578125,35.2578125,35.2578125
grid,9,22,grid_k9_N81_seed22,ok,81,144,0,80,0,16,18,17.117132544517517,1.2492942810058594,18.3716983795166,17.336600303649902,4.248732924461365,1,0.21946775913238525,0.22021538019180298,0.005271553993225098,0.4281700478013023,0.9540382138830146,0.9537644632557077,0.953243789130691,0.9411764705882353,LIGHT_EDGE_SUM,0.21946775913238525,closes BOTH legs at once,,ok,0.031012535095214844,0.031012535095214844,0.4924071431159973,0.3743882179260254,0.849797785282135,both_aux,141042,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004858970642089844,0.04441189765930176,0.04807019233703613,35.2578125,35.2578125,35.2578125
grid,9,23,grid_k9_N81_seed23,ok,81,144,0,80,0,16,18,16.995320916175842,1.2488226890563965,18.310983419418335,17.279416680336,4.2504764795303345,1,0.28409576416015625,0.28421467542648315,0.06683981418609619,0.42528357571065123,0.9577006392776036,0.9542047848328151,0.9569092861049362,0.9411764705882353,LIGHT_EDGE_SUM,0.28409576416015625,closes BOTH legs at once,,ok,0.036833763122558594,0.036833763122558594,0.5779384970664978,0.4403459429740906,0.964253842830658,both_aux,163622,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004968643188476562,0.050946712493896484,0.05475592613220215,35.2578125,35.2578125,35.2578125
grid,9,24,grid_k9_N81_seed24,ok,81,144,0,80,0,16,18,16.956565380096436,1.245650053024292,18.350560069084167,17.31513237953186,4.142420649528503,1,0.3585669994354248,0.3610561490058899,0.14834463596343994,0.42539448928011236,0.9619642058788365,0.9541877549479807,0.9610787807219946,0.9411764705882353,LIGHT_EDGE_SUM,0.3585669994354248,closes BOTH legs at once,,ok,0.07404696941375732,0.07404696941375732,0.5155564546585083,0.37363356351852417,0.9372045397758484,both_aux,160348,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004863739013671875,0.049912452697753906,0.05360150337219238,35.2578125,35.2578125,35.2578125
grid,9,25,grid_k9_N81_seed25,ok,81,144,0,80,0,16,18,17.059805512428284,1.2477155923843384,18.272579789161682,17.24551558494568,4.221921801567078,1,0.18571007251739502,0.18706440925598145,-0.03494131565093994,0.42727599584181947,0.9520796197875045,0.9539002118934727,0.9514219537783732,0.9411764705882353,LIGHT_EDGE_SUM,0.18571007251739502,closes BOTH legs at once,,ok,0.010836243629455566,0.010836243629455566,0.2339928150177002,0.4619908332824707,0.7045536637306213,both_aux,44474,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005056858062744141,0.01414942741394043,0.018959760665893555,35.2578125,35.2578125,35.2578125
grid,9,26,grid_k9_N81_seed26,ok,81,144,0,80,0,16,18,17.200150847434998,1.2491271495819092,18.403716206550598,17.359763264656067,4.157009720802307,1,0.15961241722106934,0.1604388952255249,-0.045561790466308594,0.43030424417742413,0.9510881035503674,0.9534426973944922,0.9499103155896345,0.9411764705882353,LIGHT_EDGE_SUM,0.15961241722106934,closes BOTH legs at once,,ok,0.02043771743774414,0.02043771743774414,0.44660037755966187,0.21472454071044922,0.6478077173233032,both_aux,147842,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004906654357910156,0.04664182662963867,0.050513505935668945,35.2578125,35.2578125,35.2578125
grid,9,27,grid_k9_N81_seed27,ok,81,144,0,80,0,16,18,17.19075119495392,1.2494585514068604,18.157010674476624,17.133215069770813,4.248276352882385,1,-0.05753612518310547,-0.05681145191192627,-0.2831990718841553,0.42995501870584124,0.9388516453380317,0.9534951304008232,0.9380264251587457,0.9411764705882353,OPEN,-0.05753612518310547,"neither certificate fires -- constructive search, then UNDETERMINED",0.6793063282966614,ok,0.015082597732543945,0.015082597732543945,0.27586936950683594,0.13594454526901245,0.642240047454834,both_aux,79070,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.000827789306640625,0.03920793533325195,0.2381296157836914,35.2578125,35.2578125,35.2578125
grid,9,28,grid_k9_N81_seed28,ok,81,144,0,80,0,16,18,17.517838835716248,1.249927043914795,18.315133690834045,17.285916805267334,4.090224027633667,1,-0.23192203044891357,-0.23142677545547485,-0.45263218879699707,0.4379715330436919,0.9293451657463708,0.9523125949565768,0.9287160546592722,0.9411764705882353,OPEN,-0.23192203044891357,"neither certificate fires -- constructive search, then UNDETERMINED",0.2139396071434021,ok,0.02108454704284668,0.02108454704284668,0.1555652618408203,0.3049032688140869,0.5505853295326233,both_aux,158445,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.000484466552734375,0.05025315284729004,0.32047271728515625,35.2578125,35.2578125,35.2578125
grid,9,29,grid_k9_N81_seed29,ok,81,144,0,80,0,16,18,17.106942534446716,1.248480200767517,18.25373339653015,17.224882006645203,4.137595057487488,1,0.11793947219848633,0.11957025527954102,-0.10168933868408203,0.42819417870849175,0.9484769568988599,0.9537608071890404,0.9476651728191159,0.9411764705882353,LIGHT_EDGE_SUM,0.11793947219848633,closes BOTH legs at once,,ok,0.07058978080749512,0.07058978080749512,0.2957839369773865,0.4220353960990906,0.7713725566864014,both_aux,116442,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004870891571044922,0.03603410720825195,0.04007983207702637,35.2578125,35.2578125,35.2578125
grid,9,30,grid_k9_N81_seed30,ok,81,144,0,80,0,16,18,17.250314474105835,1.2497152090072632,18.454949498176575,17.411500692367554,4.220682621002197,1,0.16118621826171875,0.16153019666671753,-0.04508018493652344,0.4313561389270684,0.9509623478783016,0.9532852780230987,0.9499707842361836,0.9411764705882353,LIGHT_EDGE_SUM,0.16118621826171875,closes BOTH legs at once,,ok,0.042108774185180664,0.042108774185180664,0.22332513332366943,0.27830684185028076,0.6162977814674377,both_aux,37010,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008068084716796875,0.01839423179626465,0.024331092834472656,35.4765625,35.4765625,35.4765625
grid,9,31,grid_k9_N81_seed31,ok,81,144,0,80,0,16,18,17.330729365348816,1.248602271080017,18.21604597568512,17.19474685192108,4.273925185203552,1,-0.13598251342773438,-0.13578730821609497,-0.3632856607437134,0.4337532497027172,0.9342965622468344,0.9529293953215574,0.9337916952939234,0.9411764705882353,OPEN,-0.13598251342773438,"neither certificate fires -- constructive search, then UNDETERMINED",0.5283037424087524,ok,0.06485629081726074,0.06485629081726074,0.1585599184036255,0.28154146671295166,0.5259905457496643,both_aux,117157,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.0008392333984375,0.05772686004638672,0.5173618793487549,35.4765625,35.4765625,35.4765625
grid,9,32,grid_k9_N81_seed32,ok,81,144,0,80,0,16,18,17.11506474018097,1.247744083404541,18.253781914711,17.223990559577942,4.177703857421875,1,0.10892581939697266,0.10970282554626465,-0.10902690887451172,0.4286502178165398,0.9480293630496656,0.9536917902364546,0.9471664227042382,0.9411764705882353,LIGHT_EDGE_SUM,0.10892581939697266,closes BOTH legs at once,,ok,0.07506799697875977,0.07506799697875977,0.38256174325942993,0.15782010555267334,0.6688324213027954,both_aux,96698,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005087852478027344,0.03135251998901367,0.035186052322387695,35.4765625,35.4765625,35.4765625
grid,9,33,grid_k9_N81_seed33,ok,81,144,0,80,0,16,18,17.115054488182068,1.2496984004974365,18.2509104013443,17.217769026756287,4.188288688659668,1,0.10271453857421875,0.10341811180114746,-0.11384248733520508,0.42797962495814745,0.9478807957674683,0.9537933286282672,0.9468248608378915,0.9411764705882353,LIGHT_EDGE_SUM,0.10271453857421875,closes BOTH legs at once,,ok,0.04293346405029297,0.04293346405029297,0.3337029814720154,0.27886784076690674,0.7465049624443054,both_aux,168234,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004963874816894531,0.05315375328063965,0.056884050369262695,35.4765625,35.4765625,35.4765625
grid,9,34,grid_k9_N81_seed34,ok,81,144,0,80,0,16,18,17.086748838424683,1.2498754262924194,18.222309708595276,17.18917179107666,4.21670937538147,1,0.10242295265197754,0.10442322492599487,-0.11431455612182617,0.427211296396707,0.9479631721066377,0.9539100575987711,0.9468181566688215,0.9411764705882353,LIGHT_EDGE_SUM,0.10242295265197754,closes BOTH legs at once,,ok,0.009551048278808594,0.009551048278808594,0.3453994393348694,0.3897514343261719,0.8165347576141357,both_aux,166592,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008020401000976562,0.08065247535705566,0.08653140068054199,35.4765625,35.4765625,35.4765625
grid,9,35,grid_k9_N81_seed35,ok,81,144,0,80,0,16,18,17.15653705596924,1.2490812540054321,18.30632209777832,17.277111887931824,4.054638624191284,1,0.12057483196258545,0.12095063924789429,-0.0992962121963501,0.42922890827141263,0.9484598352250054,0.9536044223548062,0.9477909869337022,0.9411764705882353,LIGHT_EDGE_SUM,0.12057483196258545,closes BOTH legs at once,,ok,0.03306889533996582,0.03306889533996582,0.29958099126815796,0.33185702562332153,0.599090039730072,both_aux,69631,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00048732757568359375,0.022046327590942383,0.025704383850097656,35.4765625,35.4765625,35.4765625
grid,9,36,grid_k9_N81_seed36,ok,81,144,0,80,0,16,18,17.272005915641785,1.2471022605895996,18.325060844421387,17.28604292869568,4.195923566818237,1,0.014037013053894043,0.015777587890625,-0.19404733180999756,0.4328034692268339,0.9430834526328817,0.9530699312160227,0.9419413676400422,0.9411764705882353,LIGHT_EDGE_SUM,0.014037013053894043,closes BOTH legs at once,,ok,0.04665076732635498,0.04665076732635498,0.1902836561203003,0.20701098442077637,0.5421329736709595,both_aux,119151,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004839897155761719,0.037726402282714844,0.04143047332763672,35.6953125,35.6953125,35.6953125
grid,9,37,grid_k9_N81_seed37,ok,81,144,0,80,0,16,18,17.290583729743958,1.248711347579956,18.267027616500854,17.23915731906891,4.158091902732849,1,-0.05142641067504883,-0.05129438638687134,-0.2722674608230591,0.43271068417987674,0.9390867384888768,0.953083693393024,0.9383771823484229,0.9411764705882353,OPEN,-0.05142641067504883,"neither certificate fires -- constructive search, then UNDETERMINED",0.33718353509902954,ok,0.03820514678955078,0.03820514678955078,0.07460999488830566,0.3192904591560364,0.3481610417366028,both_aux,23457,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.0005135536193847656,0.007658243179321289,0.05775117874145508,35.6953125,35.6953125,35.6953125
grid,9,38,grid_k9_N81_seed38,ok,81,144,0,80,0,16,18,17.11868107318878,1.2474048137664795,18.23736572265625,17.21070969104767,4.188450217247009,1,0.09202861785888672,0.09254598617553711,-0.12872016429901123,0.428857398683485,0.9469766791123774,0.9536604839763247,0.9462361576855782,0.9411764705882353,LIGHT_EDGE_SUM,0.09202861785888672,closes BOTH legs at once,,ok,0.08323490619659424,0.08323490619659424,0.2629774212837219,0.143815279006958,0.562596321105957,both_aux,67091,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005006790161132812,0.021511316299438477,0.025231122970581055,35.6953125,35.6953125,35.6953125
grid,9,39,grid_k9_N81_seed39,ok,81,144,0,80,0,16,18,17.18778705596924,1.2474948167800903,18.293360710144043,17.261049509048462,4.182939648628235,1,0.07326245307922363,0.07462888956069946,-0.14192116260528564,0.4305575768927002,0.9460650764832641,0.9534047150375025,0.9451882085037219,0.9411764705882353,LIGHT_EDGE_SUM,0.07326245307922363,closes BOTH legs at once,,ok,0.14430534839630127,0.14430534839630127,0.3156384229660034,0.19660580158233643,0.6220102906227112,both_aux,137560,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008301734924316406,0.06671261787414551,0.07274222373962402,35.6953125,35.6953125,35.6953125
grid,9,40,grid_k9_N81_seed40,ok,81,144,0,80,0,16,18,17.178542613983154,1.2489606142044067,18.39720070362091,17.363500833511353,4.134434223175049,1,0.18495821952819824,0.1864416003227234,-0.03030252456665039,0.42982096519427576,0.9519473019088505,0.9535152799380607,0.951309945131072,0.9411764705882353,LIGHT_EDGE_SUM,0.18495821952819824,closes BOTH legs at once,,ok,0.04861652851104736,0.04861652851104736,0.3918728828430176,0.36364108324050903,0.7086949348449707,both_aux,61784,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00048732757568359375,0.0190732479095459,0.022799253463745117,35.6953125,35.6953125,35.6953125
grid,10,1,grid_k10_N100_seed1,ok,100,180,0,99,0,18,20,19.584453225135803,1.2490352392196655,20.405412673950195,19.3684321641922,4.184441328048706,1,-0.21602106094360352,-0.21555078029632568,-0.42807579040527344,0.4355462300062706,0.9377270427435092,0.9573991881404647,0.9369187276622848,0.9473684210526315,OPEN,-0.21602106094360352,"neither certificate fires -- constructive search, then UNDETERMINED",0.41316813230514526,ok,0.05176961421966553,0.05176961421966553,0.18887794017791748,0.13894641399383545,0.3859860897064209,both_aux,354945,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.0005850791931152344,0.11276030540466309,1.625077724456787,35.6953125,35.6953125,35.6953125
